ItemName,Time,Comment,Score,Assess
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-25,才吃了四天，宝宝吃了上火，有眼屎，大便硬,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-25,宝宝一直吃的这种，质量稳定！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-25,很好：值得买已经吃完一桶，要重拍了，，，,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-25,质量非常好，宝宝挺爱喝，味道好，下次还会买。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-25,此用户未填写评价内容,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,一直都是母乳，买了一瓶宝宝都不喝，还要感谢京东小哥,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,收到了，包装很严实，但不知道为什么宝宝不爱吃。。。?,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,还没给宝宝吃，看起来不错的,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,收到了宝贝2岁咯很喜欢喝,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,收到了宝宝爱喝挺不错的呢,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,这久价格稳定，宝宝吃的很好，一直在吃,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,宝宝一直用，感觉挺好的。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,宝宝一出生就喝这个奶粉，不上火，马上换二段了，还得继续支持贝因美，,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,很好值得购买！喜欢的赶紧下单吧,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,孩子吸收不好，吃了哭晚上,1,差评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,买了很多次了，快递小哥送货速度快,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-24,宝贝吃了有点口干！多喝水！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,第一次换这个款的奶粉，看着还可以，宝宝吃的还行，,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,信赖京东商城，服务好，物流快,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,可以第一次购买，自己本身奶水不足，希望宝宝爱喝，会继续购买,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,值得信奈非常好！！！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,用了那么久才来评价，是真的好，以前用别的都是拉稀，现在拉干的了！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-23,很好，宝宝挺爱喝的，,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,不知道怎么样，等宝宝出生了吃吃看,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,孩子出生到现在一直喝这品牌的挺好的,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,孩子还没出生，老大先造了一瓶。??,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,一直吃贝因美奶粉，快递很快,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,一直吃贝因美奶粉，快递很快,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,送货挺快的，包装也完整，看宝宝喝的效果吧,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,此用户未及时评价，系统默认好评。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,多次购买。 还不错。 相信京东。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,勺子坏了，罐扁了哎也没给回应,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,快递小哥非常棒，每次送来的服务态度非常好，东西也完好无损，京东商城自营，一直值得信赖,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,可以，就是不方便喂奶了用用，,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,宝宝一直喝这个奶粉，还可以，没有不爱喝，京东的价格也十分优惠，送货更是快！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,挺不错的，物流也快，给小侄女买的，都快吃完了,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-22,第二次购买了！不错！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,小孩吃了7.8听了，头发掉了好多，不知是不是吃奶粉掉的。厂家能解释吗?,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,奶粉买了好几罐了，真心不错,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,我儿子喝大的现在给弟弟家二胎买,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,勺子质量好！长度也刚好！我家以前买的奶粉是900克的，这个是1000克的，个人感觉这个奶粉罐子盖不怎么好开 泡奶粉的时候开盖子有点麻烦 我就用以前买的那种罐子装 结果我把奶粉放里面 都装不下了，一罐能够宝宝吃一个多星期了，一个月能吃四罐左右吧， 我看有的人评价说，里面有虫子 希望我不好遇见那种情况，拿回来的时候 我老公看着说，好小 结果打开看里面 不小 量也多，很好！不知道宝宝吃了会不会上火 吃了以后在来评价,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,此用户未填写评价内容,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,孩子从出生吃的就是这款奶粉，吃着不上火，奶质很好，冲完不结疙瘩，最主要还是经济实惠，支持国产，支持贝因美。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,此用户未及时评价，系统默认好评。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,物流比较快，孩子一直喝这个奶粉。,3,中评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-21,物流太快了，非常好非常好，小孩子吃了继续评价,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一直在给孩子买这款奶粉。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一直在给孩子买这款奶粉。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一直在给孩子买这款奶粉。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,日期还比较新，还没有吃。,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一般吧，我家宝宝喝了，不太适合有些上火,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一般吧，我家宝宝喝了，不太适合有些上火,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,买了三罐贝因美，不过感觉价钱太便宜了，而且奶粉有点受潮的感觉，总是油油的，现在改用某全奶粉，比较清淡，三百多块一罐给宝宝喝着放心。,4,中评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,一直买这个牌子，非常不错不上火，五分好评！,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,奶粉挺好的，我一直在这里买宝宝几个月了，吃的挺好的,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,多次多次购买十分满意的,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,挺好的，京东就是快，给力给力给力,5,好评
贝因美(Beingmate) 冠军宝贝 婴儿配方奶粉 1段(0-6个月婴儿适用) 1000克,2018-01-20,在京东买了两年的奶粉了。挺放心的，还比较快,5,好评
